post_id,post_headline,post_summary,post_url,comment_id,comment_ref_id,comment_timestamp,comment_username,comment_replied_to,comment_message
3,b'Sparpaket Kanton Zug NEIN \xe2\x80\x93 mach\xc2\xa0mit!',"b' Vielen vielen Dank an Barbara Kurth-Weimer f\xc3\xbcr alle Informationen und daf\xc3\xbcr, dass ich diese auf meinem Blog zu ver\xc3\xb6ffentlichen, f\xc3\xbcr all jene Menschen, die durch eine unfair Sparpaket betroffen sein k\xc3\xb6nnten! Vielen Dank an\xc2\xa0Marco Knobel\xc2\xa0f\xc3\xbcr den Text.  Liebe Unterst\xc3\xbctzerinnen und Unterst\xc3\xbctzer Unsere Kampagne geht los. Wir stellen nicht politische Interessen in den Mittelpunkt, sondern jene, die direkt Betroffen sind. Deine Unterst\xc3\xbctzung ist enorm wichtig f\xc3\xbcr den Abtimmungserfolg. Mobilisieren wir gemeinsam \xe2\x80\x93 f\xc3\xbcr ein lebenswertes Zug! So kannst du mitmachen: Aktionen, St\xc3\xa4nde, MaterialverteilungJede und jeder kann etwas tun f\xc3\xbcr ein lebenswertes Zug. Nimm gemeinsam mit uns die Verantwortung f\xc3\xbcr die Schw\xc3\xa4chsten Glieder der Zuger Gesellschaft und unsere gemeinsame Zukunft wahr. Wir haben tolle St\xc3\xa4nde und l\xc3\xa4ssiges Verteilmaterial, aber deine Unterst\xc3\xbctzung fehlt uns noch. Hilfst du uns?-> Alle Termine und Anmeldeinfos gibt es aufhttp://www.sparpaket-nein.ch > aktiv werden > mitmachen Postkarte versendenW\xc3\xa4hlen Sie ein Sujet aus, schreiben Sie eine Grussbotschaft und wir drucken und versenden die Postkarte kostenlos.-> Jetzt aufhttp://www.sparpaket-nein.ch > aktiv werden > Postkarte versenden Material bestellenWir haben tolles Material! Hast du einen gut sichtbaren Balkon f\xc3\xbcr eine Balkonfahne? Oder stellst du ein Plakat in deinem Garten auf? -> Jetzt bestellen aufhttp://www.sparpaket-nein.ch > aktiv werden > Material bestellen Leserbrief schreibenLeserbriefe pr\xc3\xa4gen die Meinungsbildung stark. Damit die Leserbriefe nicht geballt, sondern etwas verteilt eintreffen, haben wir einen Koordinations-Doodle. Suche einen Tag, an dem noch keine oder wenige Leserbriefe geplant sind, trage dich ein und schreibe eine Erinnerung in deine Agenda. F\xc3\xbcr die Einhaltung der Termine bist du verantwortlich.http://doodle.com/poll/wghayw63z7533bmn Infos weiterleitenBitte leite diese Infos weiter an die Mitglieder deiner Organisation, Bekannte, Freunde und Interessierte. Liebe Gr\xc3\xbcsse Marco KnobelKoordinator'",https://vickyloras.wordpress.com/2016/10/31/sparpaket-kanton-zug-nein-mach-mit/,,,,,,
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,1,0,1470883260.0,b'Kouzounas Kitchen',b'',b'Yay!! I solute the Canadians too as I lived in Vancouver. '
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,2,1,1470883320.0,b'Vicky Loras',b'Kouzounas Kitchen',b'Thank you Krystina mou! Yay I didn\xe2\x80\x99t know that \xe2\x80\x93 hope you had a great time in Canada : ).'
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,3,1,1470883620.0,b'Kouzounas Kitchen',b'Kouzounas Kitchen',"b'Lol, I can\xe2\x80\x99t say it was great. I can say it was beautiful in Vancouver. My aunt lives in Toronto. \xf0\x9f\x99\x82'"
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,4,1,1470883740.0,b'Vicky Loras',b'Kouzounas Kitchen',b'Oh yay! I\xe2\x80\x99m from Toronto! '
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,5,0,1470883320.0,b'Vicky Loras',b'',b'Thank you Krystina mou! Yay I didn\xe2\x80\x99t know that \xe2\x80\x93 hope you had a great time in Canada : ).'
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,6,5,1470883620.0,b'Kouzounas Kitchen',b'Vicky Loras',"b'Lol, I can\xe2\x80\x99t say it was great. I can say it was beautiful in Vancouver. My aunt lives in Toronto. \xf0\x9f\x99\x82'"
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,7,5,1470883740.0,b'Vicky Loras',b'Vicky Loras',b'Oh yay! I\xe2\x80\x99m from Toronto! '
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,8,0,1470883620.0,b'Kouzounas Kitchen',b'',"b'Lol, I can\xe2\x80\x99t say it was great. I can say it was beautiful in Vancouver. My aunt lives in Toronto. \xf0\x9f\x99\x82'"
4,b'Olympic athletes saluting Canada\xe2\x80\x99s Indigenous youth! By\xc2\xa0@iloveatt1',b' I am very happy and proud to host a blog post by I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth!\xc2\xa0Ten Canadian Olympic athletes have shared their love with Canada\xe2\x80\x99s Indigenous Youth. Good luck to each and every one of our athletes \xe2\x80\x93 GO CANADA! \xc2\xa0 I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth is pleased to announce that ten Olympic athletes have saluted Canada\xe2\x80\x99s Indigenous youth as they get ready to shine in Rio! http://olympic.ca/team-canada/adam-van-koeverden/',https://vickyloras.wordpress.com/2016/08/06/olympic-athletes-saluting-canadas-indigenous-youth-by-iloveatt1/,9,0,1470883740.0,b'Vicky Loras',b'',b'Oh yay! I\xe2\x80\x99m from Toronto! '
5,b'I Love Attawapiskat & Canada\xe2\x80\x99s Aboriginal\xc2\xa0Youth',"b' I am from Ontario, Canada. The place where I was born is called Mississauga and it is on the shores of Lake Ontario. \xc2\xa0There is another place in northern Ontario that I have never been to, but hope to visit some day: it is a nation\xc2\xa0in the Kenora District called\xc2\xa0Attawapiskat First Nation\xc2\xa0\xe2\x80\x93 it is one of 49 nations comprising the Nishnawbe Aski Nation.\xc2\xa0It came to national news a few months ago, because of the very high rate of suicides that had occurred and unfortunately keep happening, even at very young ages. I started following the news about Attawapiskat any way I could, and saw that the people there have severe lack in housing, medicare, everyday needs. They did not stop, they have not given up. They have a wonderful Grand Chief, Alvin Fiddler, and their\xc2\xa0chief is\xc2\xa0Chief Bruce Shisheesh. Chief Shisheesh met with Prime Minister Justin Trudeau two days ago to discuss the actions to be taken for the community.\xc2\xa0 There is a website called I love Attawapiskat & Canada\xe2\x80\x99s Aboriginal Youth, which shows their various activities and the things they do not only to help their own community, but other communities reeling from suicide and hardship across the whole country! Iain G. Speirs and Josee\xc2\xa0Lusignan are in charge of the Twitter account and much more for I Love Attawapiskat\xc2\xa0\xe2\x80\x93 they are the founders of this organisation\xc2\xa0and Josee is also the founder of I Love First Peoples; they work tirelessly, night and day! I am in awe of all that they do. On their website you can see different ways to help. With this post, I hope to help raise awareness about Attawapiskat as much as possible. As an educator, aunt, godmother, Canadian and human, I hope to raise awareness for these amazing people, these brilliant children and their lives. Attawapiskat, I have not met you yet, but I know you are amazing and I send all my love and warmest wishes. Will you say I LOVE ATTAWAPISKAT with lots of other people who support the cause? Watch this video with Chief Shisheesh: \xc2\xa0 And here are some of the amazing young people of Attawapiskat, singing and walking for peace!\xc2\xa0 Note: Thank you so much to Josee and Iain for helping me learn so much and adding lots of details to this post.\xc2\xa0 \xc2\xa0 \xc2\xa0'",https://vickyloras.wordpress.com/2016/06/14/i-love-attawapiskat-canadas-aboriginal-youth/,,,,,,
6,b'The day k d lang came to our class\xe2\x80\xa6with Godot (Pt\xc2\xa02)',"b' \xc2\xa0 Last December, I published Part 1 of a lesson plan based on k d lang\xe2\x80\x98s song Constant Craving, in\xc2\xa0\xc2\xa0combination with the amazing theatrical play by Samuel Beckett, Waiting for Godot. Many are the times when with students we study literature or work on songs in English. Little did we know, that with working on the lyrics from Constant Craving we would be led to look at parts of a theatrical play \xe2\x80\x93 and some of the students would read the whole thing! In my language classes, due to time restrictions or goals such as examinations or getting to a specific level by a specific time, unfortunately we do not have the luxury of looking at the whole play, which in my opinion is amazing and I cannot do it justice, I feel. However, the parts that we do work on are interesting for the students and lead them to converse and also write in English \xe2\x80\x93 that is one of the things we want them to do. So here we go!  Things we usually do with the students before we start working on the text:\xc2\xa0 \xc2\xa0 When we start working on the text:\xc2\xa0 Here comes one of my favourite excerpts from the play, with two of the main characters, Vladimir and Estragon: ESTRAGON:\xc2\xa0Charming spot. (He turns, advances to front, halts facing auditorium.) Inspiring prospects. (He turns to Vladimir.) Let\xe2\x80\x99s go. VLADIMIR:\xc2\xa0We can\xe2\x80\x99t. ESTRAGON:\xc2\xa0Why not? VLADIMIR:\xc2\xa0We\xe2\x80\x99re waiting for Godot. ESTRAGON:\xc2\xa0(despairingly). Ah! (Pause.) You\xe2\x80\x99re sure it was here? VLADIMIR:\xc2\xa0What? ESTRAGON:\xc2\xa0That we were to wait. VLADIMIR:\xc2\xa0He said by the tree. (They look at the tree.) Do you see any others? ESTRAGON:\xc2\xa0What is it? VLADIMIR:\xc2\xa0I don\xe2\x80\x99t know. A willow. ESTRAGON:\xc2\xa0Where are the leaves? VLADIMIR:\xc2\xa0It must be dead. ESTRAGON:\xc2\xa0No more weeping. VLADIMIR:\xc2\xa0Or perhaps it\xe2\x80\x99s not the season. ESTRAGON:\xc2\xa0Looks to me more like a bush. VLADIMIR:\xc2\xa0A shrub. ESTRAGON:\xc2\xa0A bush. VLADIMIR:\xc2\xa0A\xe2\x80\x94. What are you insinuating? That we\xe2\x80\x99ve come to the wrong place? ESTRAGON:\xc2\xa0He should be here. VLADIMIR:\xc2\xa0He didn\xe2\x80\x99t say for sure he\xe2\x80\x99d come. ESTRAGON:\xc2\xa0And if he doesn\xe2\x80\x99t come? \xc2\xa0 There are so many things to do with such a play! This is only a tiny part of what we can do with it. I truly do not do it justice at all. Here are some more resources about working with this great play:\xc2\xa0 \xc2\xa0 And yet another rendition of the amazing k d lang song that gave me the idea to teach this play! Enjoy : )\xc2\xa0 \xc2\xa0 \xc2\xa0'",https://vickyloras.wordpress.com/2016/05/06/the-day-k-d-lang-came-to-our-classwith-godot-pt-2/,,,,,,
7,"b'Podcasts, Prince and UnPlugged \xe2\x80\x93 An Interview with James\xc2\xa0Taylor'","b' I am delighted to present you with the first interview for 2016, with one of my favourite educators ever, James Taylor!  Today\xe2\x80\x99s guest is an invaluable ELT colleague and friend: an English teacher, blogger, co-founder and former President of BELTA Belgium, TEFL Commute podcast co-producer, iTDi mentor, ELTChat moderator, conference and webinar speaker. He is very active on social media and we all learn such a great deal from him on a daily basis. James joined me from Bras\xc3\xadlia, where he now lives. Enjoy this amazing interview and listen to James talk about everything from ELT, life experiences and travelling around the \xc2\xa0world as a teacher, podcasts, books, music and more! A huge thank you, James! (And thank you, James for coming up with the brilliant post title!)'",https://vickyloras.wordpress.com/2016/04/22/podcasts-prince-and-unplugged-an-interview-with-james-taylor/,1,0,1461548160.0,b'livinglearning',b'',b'I look forward to Part II as well! That was a really good listen. \xf0\x9f\x99\x82'
7,"b'Podcasts, Prince and UnPlugged \xe2\x80\x93 An Interview with James\xc2\xa0Taylor'","b' I am delighted to present you with the first interview for 2016, with one of my favourite educators ever, James Taylor!  Today\xe2\x80\x99s guest is an invaluable ELT colleague and friend: an English teacher, blogger, co-founder and former President of BELTA Belgium, TEFL Commute podcast co-producer, iTDi mentor, ELTChat moderator, conference and webinar speaker. He is very active on social media and we all learn such a great deal from him on a daily basis. James joined me from Bras\xc3\xadlia, where he now lives. Enjoy this amazing interview and listen to James talk about everything from ELT, life experiences and travelling around the \xc2\xa0world as a teacher, podcasts, books, music and more! A huge thank you, James! (And thank you, James for coming up with the brilliant post title!)'",https://vickyloras.wordpress.com/2016/04/22/podcasts-prince-and-unplugged-an-interview-with-james-taylor/,2,1,1461599640.0,b'Vicky Loras',b'livinglearning',"b'Thank you ever so much, Anne!'"
7,"b'Podcasts, Prince and UnPlugged \xe2\x80\x93 An Interview with James\xc2\xa0Taylor'","b' I am delighted to present you with the first interview for 2016, with one of my favourite educators ever, James Taylor!  Today\xe2\x80\x99s guest is an invaluable ELT colleague and friend: an English teacher, blogger, co-founder and former President of BELTA Belgium, TEFL Commute podcast co-producer, iTDi mentor, ELTChat moderator, conference and webinar speaker. He is very active on social media and we all learn such a great deal from him on a daily basis. James joined me from Bras\xc3\xadlia, where he now lives. Enjoy this amazing interview and listen to James talk about everything from ELT, life experiences and travelling around the \xc2\xa0world as a teacher, podcasts, books, music and more! A huge thank you, James! (And thank you, James for coming up with the brilliant post title!)'",https://vickyloras.wordpress.com/2016/04/22/podcasts-prince-and-unplugged-an-interview-with-james-taylor/,3,0,1461599640.0,b'Vicky Loras',b'',"b'Thank you ever so much, Anne!'"
8,b'Dr Fran\xc3\xa7ois Grosjean interviews Eva Hoffman: Lost in\xc2\xa0Translation',"b' I am very honoured to have Dr\xc2\xa0Fran\xc3\xa7ois Grosjean on my blog today, interviewing Eva Hoffman, author of Lost in Translation, originally for Psychology Today. A huge thank you to Dr Grosjean for sharing his interview! About Dr Grosjean: Professor Grosjean\xc2\xa0 received his degrees up to the Doctorat d\xe2\x80\x99\xc3\x89tat from the University of Paris, France. He started his academic career at the University of Paris 8 and then left for the United States in 1974 where he taught and did research in psycholinguistics at Northeastern University, Boston.\xc2\xa0While at Northeastern he was also a Research Affiliate at the Speech Communication Laboratory at MIT. In 1987, he was appointed professor at Neuch\xc3\xa2tel University, Switzerland, where he founded the Language and Speech Processing Laboratory. He has lectured occasionally at the Universities of Basel, Zurich and Oxford. In 1998, he cofounded\xc2\xa0Bilingualism: Language and Cognition\xc2\xa0(Cambridge University Press).His domains of interest are the perception, comprehension and production of speech, bilingualism and biculturalism, sign language and the bilingualism of the deaf, the evaluation of speech comprehension in aphasic patients, as well as the modeling of language processing. Here is the interview: Back in 1989, Eva Hoffman published her first book, Lost in Translation, a memoir about immigration, language loss, second language acquisition, and discovering a new land and a different culture. Her autobiography was to have a worldwide success \xe2\x80\x93 the Nobel prize winner Czeslaw Milosz called it \xe2\x80\x9cgraceful and profound\xe2\x80\x9d \xe2\x80\x93 and it helped launch a new genre, the language memoir. To celebrate this blog\xe2\x80\x99s fifth anniversary, it was only fitting that we should ask Eva Hoffman if she would answer a few questions. She very kindly accepted to do so and we wish to thank her wholeheartedly. More than a quarter of a century has gone by since you published Lost in Translation. How do you consider it now after all these years and the success it has had? Occasionally, I\xe2\x80\x99ve had to go back to it and reread parts of it \xe2\x80\x93 and I find that I have a double reaction: One is to wonder who wrote it; and the other is to think, \xe2\x80\x9cThis is pretty good.\xe2\x80\x9d The success of the book was initially entirely amazing to me. When I was writing it, I didn\xe2\x80\x99t know if it would be published, or whether anyone would understand, or care about, the experience I was trying to describe \xe2\x80\x93 the internal journey involved in emigration, and the process of translating yourself into another language and culture. But since then, of course, emigration and other cross-national movements have become one of the central phenomena of our time; and it seems that I identified something about that experience which many others understand \xe2\x80\x94 perhaps in part, because I was writing about it innocently, so to speak; that is, by trying to capture my own perceptions as directly as possible, without thinking about previous literary models, or worrying about the book\xe2\x80\x99s reception. What can I say, I was lucky. You can read the rest of the interview here. \xc2\xa0 \xc2\xa0'",https://vickyloras.wordpress.com/2016/03/22/dr-francois-grosjean-interviews-eva-hoffman-lost-in-translation/,,,,,,
9,b'The Loras Network at the Expat-Expo in Zug \xe2\x80\x93 4th\xc2\xa0year!',"b'  For a fourth consecutive year, The Loras Network is proud exhibitor and supporter of the EXPAT EXPO ZUG. Looking forward to seeing you there on Sunday, 3 April 2016! \xc2\xa0 \xc2\xa0'",https://vickyloras.wordpress.com/2016/03/20/the-loras-network-at-the-expat-expo-in-zug-4th-year/,,,,,,
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,1,0,1452901740.0,b'flanaganm',b'',"b'I also use the Kids as Teachers, but I have the students work in small groups to create unit reviews to present to the class. So they get to reteach all of the material, their classmates get to ask questions, everyone gets to practice, and I get to sit back and really look at their comprehension.I teach fourth grade inclusion, which in the US is special education students and general education students combined.'"
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,2,1,1452931980.0,b'Vicky Loras',b'flanaganm',"b'Thank you so much for your comment and giving some of your context! That is also an interesting idea. Do you intervene in this process and if yes, how do you do it? '"
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,3,1,1452959340.0,b'flanaganm',b'flanaganm',"b'I do, kind of. As the kids are meeting in groups, I\xe2\x80\x99ll walk around and observe or redirect as needed. Before they get started, every group has a clear outline of their particular responsibilities and the expectations for the final product. During presentation, I\xe2\x80\x99ll ask leading questions to emphasize something important.'"
10,b'Are You Playing or Learning? \xe2\x80\x93\xc2\xa0Both!',"b' \xc2\xa0 I am in my nineteenth year of teaching and I have taught in Greece and Switzerland so far, the latter being my home for the best part of the past seven\xc2\xa0years. I teach students of all ages and levels. When people ask me why I like teaching Young Learners, I tell them that I love it because it is First of all, let us look at who these lovely little people we call Young Learners are. We have Very Young Learners (VYLs), who are 3 \xe2\x80\x93 6 years old and then we have Young Learners (YLs), who are 7 \xe2\x80\x93 12. When I teach them, as do many teachers I know and have seen when visiting their classes, I love to incorporate the element of fun. Children learn in a much more pleasant environment and much more effectively, I believe. To be honest, all students and even adults like the element of fun in their classes! Sometimes however, I have been asked the following question: \xe2\x80\x9cAre you playing, are you just having fun, or are you learning?\xe2\x80\x9d I have been asked this both by parents of students or caregivers, and also by a few teachers \xe2\x80\x93 rarely the latter category, but it has happened! I understand their concerns, and especially in contexts where children need to follow a specific methodology in order later on in life to sit for a language exam. However, I still think that even in those contexts, fun can be part of the lesson \xe2\x80\x93 if not the whole time, even ten minutes at the end can help! Fun ideas are loads to be found, either from colleagues, other teachers we connect to on social media, or social media themselves as resources, like Pinterest for instance. Some fun ideas I use in my classes are: These are only some ideas for Young Learners. The list is endless! Let\xe2\x80\x99s keep in touch! I would love to know what you do with your kids. Just remember to have fun with them and they are still learning no matter what. '",https://vickyloras.wordpress.com/2016/01/15/are-you-playing-or-learning-both/,4,1,1453018560.0,b'Vicky Loras',b'flanaganm',b'Sounds awesome! Thank you so much for taking the time to give us an insight into your classroom! '
